SearchQuery,Title,Abstract,Authors,Year,Citations,Venue,URL,recency_score,citations_score,combined_text
nonlinear control,Barrier Lyapunov Functions for the control of output-constrained nonlinear systems,,"K. P. Tee, S. Ge, F. Tay",2009.0,2535,at - Automatisierungstechnik,https://www.semanticscholar.org/paper/16d657b3a360fc152eefdf3d550f70748adec388,0.879999999999999,0.02059970745977572,nonlinear control barrier lyapunov functions for the control of outputconstrained nonlinear systems nan k p tee s ge f tay
nonlinear control,Finite-Time Adaptive Fuzzy Tracking Control Design for Nonlinear Systems,"This paper addresses the finite-time tracking problem of nonlinear pure-feedback systems. Unlike the literature on traditional finite-time stabilization, in this paper the nonlinear system functions, including the bounding functions, are all totally unknown. Fuzzy logic systems are used to model those unknown functions. To present a finite-time control strategy, a criterion of semiglobal practical stability in finite time is first developed. Based on this criterion, a novel adaptive fuzzy control scheme is proposed by a backstepping technique. It is shown that the presented controller can guarantee that the tracking error converges to a small neighborhood of the origin in a finite time, and the other closed-loop signals remain bounded. Finally, two examples are used to test the effectiveness of proposed control strategy.","Fang Wang, Bing Chen, Xiaoping Liu, Chong Lin",2018.0,407,IEEE transactions on fuzzy systems,https://www.semanticscholar.org/paper/dec77e53839a64a177d96d2e0bf2eecb56e9d130,0.9520000000000017,0.0033073297578417034,nonlinear control finitetime adaptive fuzzy tracking control design for nonlinear systems this paper addresses the finitetime tracking problem of nonlinear purefeedback systems unlike the literature on traditional finitetime stabilization in this paper the nonlinear system functions including the bounding functions are all totally unknown fuzzy logic systems are used to model those unknown functions to present a finitetime control strategy a criterion of semiglobal practical stability in finite time is first developed based on this criterion a novel adaptive fuzzy control scheme is proposed by a backstepping technique it is shown that the presented controller can guarantee that the tracking error converges to a small neighborhood of the origin in a finite time and the other closedloop signals remain bounded finally two examples are used to test the effectiveness of proposed control strategy fang wang bing chen xiaoping liu chong lin
nonlinear control,Mean-Nonovershooting Control of Stochastic Nonlinear Systems,"We present mean-nonovershooting tracking control designs for stochastic strict-feedback nonlinear systems. Compared with the existing stochastic nonlinear tracking designs, the advantage of our design is that arbitrary reference trajectories can be tracked “from below.” We first consider a special class of stochastic nonlinear systems where the diffusion terms satisfy the linear growth condition and the drift terms are in special triangular forms. A new controller is designed to guarantee that the mean of the system output can asymptotically track a given trajectory without overshooting while keeping all of the states mean-square bounded. In this case, an appealing feature in our design is that strict mean-nonovershooting tracking is achieved while the existing results on nonlinear systems with deterministic disturbance can only achieve practical nonovershooting tracking. Then, we design a new controller for general stochastic strict-feedback nonlinear systems to ensure that the mean of overshoot can be tuned to be arbitrarily small while all the states of the closed-loop system remain bounded in probability. In this case, the new design ingredient is that our control gains are independent of the initial conditions of system states, and the initial conditions of derivatives of the reference trajectory. This is in contrast with the existing results on corresponding deterministic systems whose control gains heavily rely on these initial conditions. Finally, two simulation examples are given to illustrate the stochastic nonlinear nonovershooting tracking designs.","Wuquan Li, M. Krstić",2021.0,74,IEEE Transactions on Automatic Control,https://www.semanticscholar.org/paper/118fa127cf5947c86364f2bc16e8a094abe7b402,0.9759999999999991,0.0006013326832439461,nonlinear control meannonovershooting control of stochastic nonlinear systems we present meannonovershooting tracking control designs for stochastic strictfeedback nonlinear systems compared with the existing stochastic nonlinear tracking designs the advantage of our design is that arbitrary reference trajectories can be tracked from below we first consider a special class of stochastic nonlinear systems where the diffusion terms satisfy the linear growth condition and the drift terms are in special triangular forms a new controller is designed to guarantee that the mean of the system output can asymptotically track a given trajectory without overshooting while keeping all of the states meansquare bounded in this case an appealing feature in our design is that strict meannonovershooting tracking is achieved while the existing results on nonlinear systems with deterministic disturbance can only achieve practical nonovershooting tracking then we design a new controller for general stochastic strictfeedback nonlinear systems to ensure that the mean of overshoot can be tuned to be arbitrarily small while all the states of the closedloop system remain bounded in probability in this case the new design ingredient is that our control gains are independent of the initial conditions of system states and the initial conditions of derivatives of the reference trajectory this is in contrast with the existing results on corresponding deterministic systems whose control gains heavily rely on these initial conditions finally two simulation examples are given to illustrate the stochastic nonlinear nonovershooting tracking designs wuquan li m krstić
nonlinear control,Sparse identification of nonlinear dynamics for model predictive control in the low-data limit,"Data-driven discovery of dynamics via machine learning is pushing the frontiers of modelling and control efforts, providing a tremendous opportunity to extend the reach of model predictive control (MPC). However, many leading methods in machine learning, such as neural networks (NN), require large volumes of training data, may not be interpretable, do not easily include known constraints and symmetries, and may not generalize beyond the attractor where models are trained. These factors limit their use for the online identification of a model in the low-data limit, for example following an abrupt change to the system dynamics. In this work, we extend the recent sparse identification of nonlinear dynamics (SINDY) modelling procedure to include the effects of actuation and demonstrate the ability of these models to enhance the performance of MPC, based on limited, noisy data. SINDY models are parsimonious, identifying the fewest terms in the model needed to explain the data, making them interpretable and generalizable. We show that the resulting SINDY-MPC framework has higher performance, requires significantly less data, and is more computationally efficient and robust to noise than NN models, making it viable for online training and execution in response to rapid system changes. SINDY-MPC also shows improved performance over linear data-driven models, although linear models may provide a stopgap until enough data is available for SINDY. SINDY-MPC is demonstrated on a variety of dynamical systems with different challenges, including the chaotic Lorenz system, a simple model for flight control of an F8 aircraft, and an HIV model incorporating drug treatment.","E. Kaiser, J. Kutz, S. Brunton",2017.0,565,Proceedings of the Royal Society A,https://www.semanticscholar.org/paper/b2eb064f432557c59ce99834d7dc7817e4687271,0.9439999999999991,0.00459125629774094,nonlinear control sparse identification of nonlinear dynamics for model predictive control in the lowdata limit datadriven discovery of dynamics via machine learning is pushing the frontiers of modelling and control efforts providing a tremendous opportunity to extend the reach of model predictive control mpc however many leading methods in machine learning such as neural networks nn require large volumes of training data may not be interpretable do not easily include known constraints and symmetries and may not generalize beyond the attractor where models are trained these factors limit their use for the online identification of a model in the lowdata limit for example following an abrupt change to the system dynamics in this work we extend the recent sparse identification of nonlinear dynamics sindy modelling procedure to include the effects of actuation and demonstrate the ability of these models to enhance the performance of mpc based on limited noisy data sindy models are parsimonious identifying the fewest terms in the model needed to explain the data making them interpretable and generalizable we show that the resulting sindympc framework has higher performance requires significantly less data and is more computationally efficient and robust to noise than nn models making it viable for online training and execution in response to rapid system changes sindympc also shows improved performance over linear datadriven models although linear models may provide a stopgap until enough data is available for sindy sindympc is demonstrated on a variety of dynamical systems with different challenges including the chaotic lorenz system a simple model for flight control of an f8 aircraft and an hiv model incorporating drug treatment e kaiser j kutz s brunton
nonlinear control,Sliding Mode Control for Nonlinear Stochastic Singular Semi-Markov Jump Systems,"This paper deals with the problem of sliding mode control design for nonlinear stochastic singular semi-Markov jump systems (S-MJSs). Stochastic disturbance is first considered in studying S-MJSs with a stochastic semi-Markov process related to Weibull distribution. The specific information including the bound of nonlinearity is known for the control design. Our attention is to design sliding mode control law to attenuate the influences of uncertainty and nonlinear term. First, by the use of the Lyapunov function, a set of sufficient conditions are developed such that the closed-loop sliding mode dynamics are stochastically admissible. Then, the sliding mode control law is proposed to ensure the reachability in a finite-time region. Finally, the practical system about dc motor model is given to verify the validity of the proposed method.","Wenhai Qi, Guangdeng Zong, H. Karimi",2020.0,156,IEEE Transactions on Automatic Control,https://www.semanticscholar.org/paper/8b9bbad8426eae10b146b52888bfe6d3623181ec,0.968,0.0012676743052169675,nonlinear control sliding mode control for nonlinear stochastic singular semimarkov jump systems this paper deals with the problem of sliding mode control design for nonlinear stochastic singular semimarkov jump systems smjss stochastic disturbance is first considered in studying smjss with a stochastic semimarkov process related to weibull distribution the specific information including the bound of nonlinearity is known for the control design our attention is to design sliding mode control law to attenuate the influences of uncertainty and nonlinear term first by the use of the lyapunov function a set of sufficient conditions are developed such that the closedloop sliding mode dynamics are stochastically admissible then the sliding mode control law is proposed to ensure the reachability in a finitetime region finally the practical system about dc motor model is given to verify the validity of the proposed method wenhai qi guangdeng zong h karimi
nonlinear control,Nonlinear and Adaptive Intelligent Control Techniques for Quadrotor UAV – A Survey,,"Hongwei Mo, G. Farid",2019.0,194,,https://www.semanticscholar.org/paper/a8505bacec3c026bfb110b42916b1a9e3f01460f,0.9600000000000009,0.0015764667641800748,nonlinear control nonlinear and adaptive intelligent control techniques for quadrotor uav a survey nan hongwei mo g farid
nonlinear control,Dynamics Analysis and Nonlinear Control of an Offshore Boom Crane,,"Yongchun Fang, Pengcheng Wang, Ning Sun, Yichun Zhang",2014.0,160,IEEE transactions on industrial electronics (1982. Print),https://www.semanticscholar.org/paper/1b5fbdb7f580c52e02af725bec806595349a32b4,0.9200000000000017,0.001300178774581505,nonlinear control dynamics analysis and nonlinear control of an offshore boom crane nan yongchun fang pengcheng wang ning sun yichun zhang
nonlinear control,Periodic Event-Triggered Control for Nonlinear Networked Control Systems,"Periodic event-triggered control (PETC) is an appealing paradigm for the implementation of controllers on platforms with limited communication resources, a typical example being networked control systems. In PETC, transmissions over the communication channel are triggered by an event generator, which depends solely on the available plant and controller data and is only evaluated at given sampling instants to enable its digital implementation. In this paper, we consider the general scenario, where the controller communicates with the plant via multiple decoupled networks. Each network may contain multiple nodes, in which case a dedicated protocol is used to schedule transmissions among these nodes. The transmission instants over the networks are asynchronous and generated by local event generators. At given sampling instants, the local event generator evaluates a rule, which only involves the measurements and the control inputs available locally, to decide whether a transmission is needed over the considered network. Following the emulation approach, we show how to design local triggering generators to ensure input-to-state stability and $\mathcal {L}_p$ stability for the overall system based on a continuous-time output-feedback controller that robustly stabilizes the network-free system. The method is applied to a class of Lipschitz nonlinear systems, for which we formulate the design conditions as linear matrix inequalities. The effectiveness of the scheme is illustrated via simulations of a nonlinear example.","Wei Wang, R. Postoyan, D. Nešić, W. Heemels",2020.0,145,IEEE Transactions on Automatic Control,https://www.semanticscholar.org/paper/14f051ea868e0ab1aac6c4057805364238305522,0.968,0.001178287014464489,nonlinear control periodic eventtriggered control for nonlinear networked control systems periodic eventtriggered control petc is an appealing paradigm for the implementation of controllers on platforms with limited communication resources a typical example being networked control systems in petc transmissions over the communication channel are triggered by an event generator which depends solely on the available plant and controller data and is only evaluated at given sampling instants to enable its digital implementation in this paper we consider the general scenario where the controller communicates with the plant via multiple decoupled networks each network may contain multiple nodes in which case a dedicated protocol is used to schedule transmissions among these nodes the transmission instants over the networks are asynchronous and generated by local event generators at given sampling instants the local event generator evaluates a rule which only involves the measurements and the control inputs available locally to decide whether a transmission is needed over the considered network following the emulation approach we show how to design local triggering generators to ensure inputtostate stability and mathcal l_p stability for the overall system based on a continuoustime outputfeedback controller that robustly stabilizes the networkfree system the method is applied to a class of lipschitz nonlinear systems for which we formulate the design conditions as linear matrix inequalities the effectiveness of the scheme is illustrated via simulations of a nonlinear example wei wang r postoyan d nešić w heemels
nonlinear control,"Nonlinear Systems: Analysis, Stability, and Control",,S. Sastry,1999.0,2121,,https://www.semanticscholar.org/paper/82b6da4d50982f2a65a7c0f4693c78ac456e28b9,0.8000000000000007,0.017235494880546078,nonlinear control nonlinear systems analysis stability and control nan s sastry
nonlinear control,Event-Triggered Output Feedback Control for a Class of Uncertain Nonlinear Systems,"In this paper, we investigate the problem of output feedback control for a class of uncertain nonlinear systems with event-triggered input. The considered system contains not only unknown system parameters, but also general nonlinear functions that are not required to be globally Lipschitz, in contrast to most of the existing results in the area. Besides providing two different event-triggered strategies without input-to-state stable assumption with respect to the measurement errors, we propose a new way to encode and decode the event-triggered control signals to further decrease the communication rate. With our newly proposed encoding–decoding mechanism, each time when the triggering event is violated, only 1-bit signal, either 1 or 0, is rendered to transmit through the communication channel between the controller and actuator. Clearly, this signal transmission mechanism is more effective and consumes less channel bandwidth. Through Lyapunov analyses, it is proved that the boundedness of all the signals is ensured and the output signal can be regulated to a compact set around zero, which is adjustable.","Lantao Xing, C. Wen, Zhitao Liu, H. Su, Jianping Cai",2019.0,292,IEEE Transactions on Automatic Control,https://www.semanticscholar.org/paper/2666eaef1a05764bcfb536e603258206c27ab132,0.9600000000000009,0.0023728262636112467,nonlinear control eventtriggered output feedback control for a class of uncertain nonlinear systems in this paper we investigate the problem of output feedback control for a class of uncertain nonlinear systems with eventtriggered input the considered system contains not only unknown system parameters but also general nonlinear functions that are not required to be globally lipschitz in contrast to most of the existing results in the area besides providing two different eventtriggered strategies without inputtostate stable assumption with respect to the measurement errors we propose a new way to encode and decode the eventtriggered control signals to further decrease the communication rate with our newly proposed encodingdecoding mechanism each time when the triggering event is violated only 1bit signal either 1 or 0 is rendered to transmit through the communication channel between the controller and actuator clearly this signal transmission mechanism is more effective and consumes less channel bandwidth through lyapunov analyses it is proved that the boundedness of all the signals is ensured and the output signal can be regulated to a compact set around zero which is adjustable lantao xing c wen zhitao liu h su jianping cai
nonlinear control,Funnel control of nonlinear systems,"Tracking of reference signals is addressed in the context of a class of nonlinear controlled systems modelled by r-th-order functional differential equations, encompassing inter alia systems with unknown “control direction” and dead-zone input effects. A control structure is developed which ensures that, for every member of the underlying system class and every admissible reference signal, the tracking error evolves in a prescribed funnel chosen to reflect transient and asymptotic accuracy objectives. Two fundamental properties underpin the system class: bounded-input bounded-output stable internal dynamics, and a high-gain property (an antecedent of which is the concept of sign-definite high-frequency gain in the context of linear systems).","T. Berger, A. Ilchmann, E. Ryan",2020.0,94,"MCSS. Mathematics of Control, Signals and Systems",https://www.semanticscholar.org/paper/eec105b5a86a90f0ffa5d850f998b9a84865e6c1,0.968,0.0007638550300666342,nonlinear control funnel control of nonlinear systems tracking of reference signals is addressed in the context of a class of nonlinear controlled systems modelled by rthorder functional differential equations encompassing inter alia systems with unknown control direction and deadzone input effects a control structure is developed which ensures that for every member of the underlying system class and every admissible reference signal the tracking error evolves in a prescribed funnel chosen to reflect transient and asymptotic accuracy objectives two fundamental properties underpin the system class boundedinput boundedoutput stable internal dynamics and a highgain property an antecedent of which is the concept of signdefinite highfrequency gain in the context of linear systems t berger a ilchmann e ryan
nonlinear control,Operator-Based Nonlinear Control Systems: Design and Applications,,M. Deng,2014.0,98,,https://www.semanticscholar.org/paper/fc6eefc4d6abdbfc44a12282cd7baefaf4495e62,0.9200000000000017,0.0007963594994311718,nonlinear control operatorbased nonlinear control systems design and applications nan m deng
nonlinear control,Nonlinear Control of Dynamic Networks,"Significant progress has been made on nonlinear control systems in the past two decades. However, many of the existing nonlinear control methods cannot be readily used to cope with communication and networking issues without nontrivial modifications. For example, small quantization errors may cause the performance of a ""well-designed"" nonlinear control system to deteriorate. Motivated by the need for new tools to solve complex problems resulting from smart power grids, biological processes, distributed computing networks, transportation networks, robotic systems, and other cutting-edge control applications, Nonlinear Control of Dynamic Networks tackles newly arising theoretical and real-world challenges for stability analysis and control design, including nonlinearity, dimensionality, uncertainty, and information constraints as well as behaviors stemming from quantization, data-sampling, and impulses. Delivering a systematic review of the nonlinear small-gain theorems, the text: Supplies novel cyclic-small-gain theorems for large-scale nonlinear dynamic networks Offers a cyclic-small-gain framework for nonlinear control with static or dynamic quantization Contains a combination of cyclic-small-gain and set-valued map designs for robust control of nonlinear uncertain systems subject to sensor noise Presents a cyclic-small-gain result in directed graphs and distributed control of nonlinear multi-agent systems with fixed or dynamically changing topology Based on the authors recent research, Nonlinear Control of Dynamic Networks provides a unified framework for robust, quantized, and distributed control under information constraints. Suggesting avenues for further exploration, the book encourages readers to take into consideration more communication and networking issues in control designs to better handle the arising challenges.","Tengfei Liu, Zhong-Ping Jiang, D. Hill",2014.0,73,,https://www.semanticscholar.org/paper/efceea4cb4f2f6404b747b08c1d64f85c1d3f62e,0.9200000000000017,0.0005932065659028117,nonlinear control nonlinear control of dynamic networks significant progress has been made on nonlinear control systems in the past two decades however many of the existing nonlinear control methods cannot be readily used to cope with communication and networking issues without nontrivial modifications for example small quantization errors may cause the performance of a welldesigned nonlinear control system to deteriorate motivated by the need for new tools to solve complex problems resulting from smart power grids biological processes distributed computing networks transportation networks robotic systems and other cuttingedge control applications nonlinear control of dynamic networks tackles newly arising theoretical and realworld challenges for stability analysis and control design including nonlinearity dimensionality uncertainty and information constraints as well as behaviors stemming from quantization datasampling and impulses delivering a systematic review of the nonlinear smallgain theorems the text supplies novel cyclicsmallgain theorems for largescale nonlinear dynamic networks offers a cyclicsmallgain framework for nonlinear control with static or dynamic quantization contains a combination of cyclicsmallgain and setvalued map designs for robust control of nonlinear uncertain systems subject to sensor noise presents a cyclicsmallgain result in directed graphs and distributed control of nonlinear multiagent systems with fixed or dynamically changing topology based on the authors recent research nonlinear control of dynamic networks provides a unified framework for robust quantized and distributed control under information constraints suggesting avenues for further exploration the book encourages readers to take into consideration more communication and networking issues in control designs to better handle the arising challenges tengfei liu zhongping jiang d hill
nonlinear control,A Combined Adaptive Neural Network and Nonlinear Model Predictive Control for Multirate Networked Industrial Process Control,,"Tong Wang, Huijun Gao, Jianbin Qiu",2016.0,610,IEEE Transactions on Neural Networks and Learning Systems,https://www.semanticscholar.org/paper/fe1c6df309603adb5edf266cf282615a725fa4d7,0.9359999999999999,0.004956931578091988,nonlinear control a combined adaptive neural network and nonlinear model predictive control for multirate networked industrial process control nan tong wang huijun gao jianbin qiu
nonlinear control,Observer-Based Adaptive Fuzzy Fault-Tolerant Optimal Control for SISO Nonlinear Systems,"This paper investigates adaptive fuzzy output feedback fault-tolerant optimal control problem for a class of single-input and single-output nonlinear systems in strict feedback form. The considered nonlinear systems contain unknown nonaffine nonlinear faults and unmeasured states. Fuzzy logic systems are used to approximate cost function and unknown nonlinear functions, respectively. It is assumed that the states of the systems to be controlled are unmeasurable, thus an adaptive state observer is developed. To solve the nonaffine nonlinear fault control design problem, filtered signals are introduced into the adaptive backstepping control design procedures, and in the framework of adaptive critic technique and fault-tolerant control technique, a novel adaptive fuzzy fault-tolerant optimal control scheme is developed. The stability of the closed-loop system is proved by using Lyapunov stability theory. The simulation results verify the effectiveness of the proposed control strategy.","Yong-ming Li, Kangkang Sun, Shaocheng Tong",2019.0,293,IEEE Transactions on Cybernetics,https://www.semanticscholar.org/paper/6a8bd349564dc10017ee7a79b701b80f93d95b6a,0.9600000000000009,0.002380952380952381,nonlinear control observerbased adaptive fuzzy faulttolerant optimal control for siso nonlinear systems this paper investigates adaptive fuzzy output feedback faulttolerant optimal control problem for a class of singleinput and singleoutput nonlinear systems in strict feedback form the considered nonlinear systems contain unknown nonaffine nonlinear faults and unmeasured states fuzzy logic systems are used to approximate cost function and unknown nonlinear functions respectively it is assumed that the states of the systems to be controlled are unmeasurable thus an adaptive state observer is developed to solve the nonaffine nonlinear fault control design problem filtered signals are introduced into the adaptive backstepping control design procedures and in the framework of adaptive critic technique and faulttolerant control technique a novel adaptive fuzzy faulttolerant optimal control scheme is developed the stability of the closedloop system is proved by using lyapunov stability theory the simulation results verify the effectiveness of the proposed control strategy yongming li kangkang sun shaocheng tong
nonlinear control,Coupling-observer-based nonlinear control for flexible air-breathing hypersonic vehicles,,"Na Wang, Huai‐Ning Wu, Lei Guo",2014.0,75,,https://www.semanticscholar.org/paper/5f4a89c0d144693329d3e8eac52d2725cccfd9a5,0.9200000000000017,0.0006094588005850804,nonlinear control couplingobserverbased nonlinear control for flexible airbreathing hypersonic vehicles nan na wang huaining wu lei guo
nonlinear control,Adaptive Fuzzy Event-Triggered Control for Stochastic Nonlinear Systems With Full State Constraints and Actuator Faults,"In this paper, an adaptive fuzzy output feedback control problem is investigated for a class of stochastic nonlinear systems in which the fuzzy logic systems are adopted to approximate the unknown nonlinear functions. A reduced-order observer and a general fault model are designed to observe the unavailable state variables and describe the actuator faults, respectively. An event-triggered control law is developed to reduce the communication burden from the controller to the actuator. Meanwhile, the barrier Lyapunov functions are constructed to guarantee that all the states of the stochastic nonlinear system are not to violate their constraints. Furthermore, an observer-based adaptive fuzzy event-triggered control strategy is proposed for the full-state-constrained nonlinear system with actuator faults based on backstepping technique, which can guarantee that all the signals in the closed-loop system are bounded and the tracking error converges to a small neighborhood of the origin in a finite time. Finally, simulation results are given to illustrate the effectiveness of the proposed control scheme.","Hui Ma, Hongyi Li, Hongjing Liang, Guowei Dong",2019.0,231,IEEE transactions on fuzzy systems,https://www.semanticscholar.org/paper/d6d866cbc2352e67d1cad9b2c7c400f0606d965d,0.9600000000000009,0.001877133105802048,nonlinear control adaptive fuzzy eventtriggered control for stochastic nonlinear systems with full state constraints and actuator faults in this paper an adaptive fuzzy output feedback control problem is investigated for a class of stochastic nonlinear systems in which the fuzzy logic systems are adopted to approximate the unknown nonlinear functions a reducedorder observer and a general fault model are designed to observe the unavailable state variables and describe the actuator faults respectively an eventtriggered control law is developed to reduce the communication burden from the controller to the actuator meanwhile the barrier lyapunov functions are constructed to guarantee that all the states of the stochastic nonlinear system are not to violate their constraints furthermore an observerbased adaptive fuzzy eventtriggered control strategy is proposed for the fullstateconstrained nonlinear system with actuator faults based on backstepping technique which can guarantee that all the signals in the closedloop system are bounded and the tracking error converges to a small neighborhood of the origin in a finite time finally simulation results are given to illustrate the effectiveness of the proposed control scheme hui ma hongyi li hongjing liang guowei dong
nonlinear control,Nonlinear dissipative devices in structural vibration control: A review,,"Zheng Lu, Zixin Wang, Ying Zhou, Xilin Lu",2018.0,396,Journal of Sound and Vibration,https://www.semanticscholar.org/paper/720ddb0d318abe2b10e9293b24d1bc934670e87a,0.9520000000000017,0.003217942467089225,nonlinear control nonlinear dissipative devices in structural vibration control a review nan zheng lu zixin wang ying zhou xilin lu
nonlinear control,Dynamic surface control for a class of nonlinear systems,,"S. Darbha, J. Hedrick, P. Yip, J. C. Gerdes",2000.0,2163,IEEE Transactions on Automatic Control,https://www.semanticscholar.org/paper/78ed4d813b898e7cf52fa731b7199b8e42b865c0,0.8079999999999998,0.017576791808873723,nonlinear control dynamic surface control for a class of nonlinear systems nan s darbha j hedrick p yip j c gerdes
nonlinear control,Finite-Time Formation Control of Under-Actuated Ships Using Nonlinear Sliding Mode Control,"A novel nonlinear sliding mode control approach dealing with the formation control of under-actuated ships is presented in this paper. To avoid the singularity problem, state space of the system is partitioned into two regions, with one region bounded for terminal sliding mode control and its complement singular for that. And a linear auxiliary sliding mode controller is designed for system trajectories starting from the complement region. With the application of nonlinear sliding mode control approach and finite-time stability theory, a distributed controller is designed for individual under-actuated ship to achieve the given formation pattern within a finite time. Finally, two simulation examples are provided to verify the effectiveness and performance of the proposed approach.","Tie-shan Li, Rong Zhao, Liyou Fang, Cheng Liu",2018.0,306,IEEE Transactions on Cybernetics,https://www.semanticscholar.org/paper/1567e811375f3f4d6bb0f041e16e8f317984f344,0.9520000000000017,0.0024865919063871283,nonlinear control finitetime formation control of underactuated ships using nonlinear sliding mode control a novel nonlinear sliding mode control approach dealing with the formation control of underactuated ships is presented in this paper to avoid the singularity problem state space of the system is partitioned into two regions with one region bounded for terminal sliding mode control and its complement singular for that and a linear auxiliary sliding mode controller is designed for system trajectories starting from the complement region with the application of nonlinear sliding mode control approach and finitetime stability theory a distributed controller is designed for individual underactuated ship to achieve the given formation pattern within a finite time finally two simulation examples are provided to verify the effectiveness and performance of the proposed approach tieshan li rong zhao liyou fang cheng liu
nonlinear control,A Computationally Efficient Robust Model Predictive Control Framework for Uncertain Nonlinear Systems,"In this article, we present a nonlinear robust model predictive control (MPC) framework for general (state and input dependent) disturbances. This approach uses an online constructed tube in order to tighten the nominal (state and input) constraints. To facilitate an efficient online implementation, the shape of the tube is based on an offline computed incremental Lyapunov function with a corresponding (nonlinear) incrementally stabilizing feedback. Crucially, the online optimization only implicitly includes these nonlinear functions in terms of scalar bounds, which enables an efficient implementation. Furthermore, to account for an efficient evaluation of the worst case disturbance, a simple function is constructed offline that upper bounds the possible disturbance realizations in a neighborhood of a given point of the open-loop trajectory. The resulting MPC scheme ensures robust constraint satisfaction and practical asymptotic stability with a moderate increase in the online computational demand compared to a nominal MPC. We demonstrate the applicability of the proposed framework in comparison to state-of-the-art robust MPC approaches with a nonlinear benchmark example.","Johannes Köhler, R. Soloperto, M. Müller, F. Allgöwer",2019.0,165,IEEE Transactions on Automatic Control,https://www.semanticscholar.org/paper/534c073e623ae9afb4c8cf7d893c5ffa8dc6d697,0.9600000000000009,0.0013408093612871771,nonlinear control a computationally efficient robust model predictive control framework for uncertain nonlinear systems in this article we present a nonlinear robust model predictive control mpc framework for general state and input dependent disturbances this approach uses an online constructed tube in order to tighten the nominal state and input constraints to facilitate an efficient online implementation the shape of the tube is based on an offline computed incremental lyapunov function with a corresponding nonlinear incrementally stabilizing feedback crucially the online optimization only implicitly includes these nonlinear functions in terms of scalar bounds which enables an efficient implementation furthermore to account for an efficient evaluation of the worst case disturbance a simple function is constructed offline that upper bounds the possible disturbance realizations in a neighborhood of a given point of the openloop trajectory the resulting mpc scheme ensures robust constraint satisfaction and practical asymptotic stability with a moderate increase in the online computational demand compared to a nominal mpc we demonstrate the applicability of the proposed framework in comparison to stateoftheart robust mpc approaches with a nonlinear benchmark example johannes köhler r soloperto m müller f allgöwer
nonlinear control,Control of Nonlinear Systems with Time-Varying Output Constraints,,"K. P. Tee, Shuzhi Sam Ge, Haizhou Li, Beibei Ren",2015.0,653,,https://www.semanticscholar.org/paper/c58614e395befc8f820a5628f1709155b0bb434f,0.9280000000000008,0.005306354623760767,nonlinear control control of nonlinear systems with timevarying output constraints nan k p tee shuzhi sam ge haizhou li beibei ren
nonlinear control,Nonlinear Control System,,A. Mahindrakar,2014.0,124,,https://www.semanticscholar.org/paper/435aa32b3f50545c564f65dc312788fe9edb9595,0.9200000000000017,0.0010076385503006663,nonlinear control nonlinear control system nan a mahindrakar
nonlinear control,Adaptive Neural Networks Prescribed Performance Control Design for Switched Interconnected Uncertain Nonlinear Systems,,"Yong-ming Li, Shaocheng Tong",2018.0,259,IEEE Transactions on Neural Networks and Learning Systems,https://www.semanticscholar.org/paper/2d0b46fd7ac77e9a3d1d8d0ea925192c93027b45,0.9520000000000017,0.0021046643913538114,nonlinear control adaptive neural networks prescribed performance control design for switched interconnected uncertain nonlinear systems nan yongming li shaocheng tong
nonlinear control,Adaptive control for nonlinear cyber‐physical systems under false data injection attacks through sensor networks,"This paper considers the adaptive control problem for a class of nonlinear cyber‐physical systems with unknown nonlinearities and false data injection attacks, where the sensors are corrupted by attackers. To mitigate the effects caused by the considered attacks, a novel coordinate transformation is developed in the backstepping control design. In addition, to deal with the multiple unknown time‐varying state feedback gains caused by the sensor attacks, the new types of Nussbaum functions are introduced in the adaptive control. By using Lyapunov stability theory, the proposed control scheme can guarantee all the closed‐loop system signals globally bounded. Finally, the examples demonstrate the effectiveness of the proposed method.","Xiu-Xiu Ren, Guang‐Hong Yang",2019.0,153,International Journal of Robust and Nonlinear Control,https://www.semanticscholar.org/paper/542323a2348a5a08ffee0404a4146b54232e68aa,0.9600000000000009,0.0012432959531935642,nonlinear control adaptive control for nonlinear cyberphysical systems under false data injection attacks through sensor networks this paper considers the adaptive control problem for a class of nonlinear cyberphysical systems with unknown nonlinearities and false data injection attacks where the sensors are corrupted by attackers to mitigate the effects caused by the considered attacks a novel coordinate transformation is developed in the backstepping control design in addition to deal with the multiple unknown timevarying state feedback gains caused by the sensor attacks the new types of nussbaum functions are introduced in the adaptive control by using lyapunov stability theory the proposed control scheme can guarantee all the closedloop system signals globally bounded finally the examples demonstrate the effectiveness of the proposed method xiuxiu ren guanghong yang
nonlinear control,Neural Network Control of Nonlinear Discrete-Time Systems,nonlinear,J. Sarangapani,2018.0,231,,https://www.semanticscholar.org/paper/9f400348056cd7cfecad89f193b389ccb862f74d,0.9520000000000017,0.001877133105802048,nonlinear control neural network control of nonlinear discretetime systems nonlinear j sarangapani
